Date,Open,High,Low,Close,Adj Close,Volume
2014-02-19,93.481903,94.566132,92.337997,92.457367,85.562515,4288200
2014-02-20,92.735878,93.531639,92.228584,93.064133,86.124046,2309900
2014-02-21,93.342651,93.939468,93.213341,93.432175,86.464630,3235700
2014-02-24,93.859894,94.705383,93.253128,93.263069,86.308151,2975000
2014-02-25,93.133759,93.790260,92.735878,93.372490,86.826134,3263400
2014-02-26,93.054184,94.038940,93.004448,93.362541,86.816872,2634600
2014-02-27,93.123817,93.999153,92.944771,93.869843,87.288605,2074800
2014-02-28,93.800209,94.705383,93.332703,93.939468,87.353363,3228800
2014-03-03,92.218636,93.571426,92.079376,93.093971,86.567139,2711500
2014-03-04,94.158302,95.073425,94.019043,94.098618,87.501350,3924000
2014-03-05,94.874489,95.341995,94.058830,94.158302,87.556839,4241500
2014-03-06,94.546234,94.993851,94.198090,94.247826,87.640083,3762400
2014-03-07,94.973953,95.401680,94.715332,94.934166,88.278320,4835800
2014-03-10,94.546234,94.914276,94.188141,94.745178,88.102577,2540000
2014-03-11,94.625809,94.765068,93.432175,93.611214,87.048119,2460000
2014-03-12,92.775665,93.362541,92.119164,93.352592,86.807640,2663400
2014-03-13,93.839996,93.989204,92.139061,92.357895,85.882660,3551700
2014-03-14,92.119164,92.586678,91.393036,91.522346,85.105705,3302200
2014-03-17,92.019699,93.322754,91.979912,92.904984,86.391388,3133000
2014-03-18,93.223282,93.362541,92.865189,93.253128,86.715141,2332800
2014-03-19,93.292915,93.521690,91.721291,92.397682,85.919662,2392000
2014-03-20,92.397682,92.895035,91.999802,92.457367,85.975166,2401800
2014-03-21,93.551537,94.277664,92.467316,92.497154,86.012169,4825000
2014-03-24,92.914925,93.163605,91.024994,91.482559,85.068703,3714600
2014-03-25,92.099274,92.427521,91.293564,91.950066,85.503441,2379900
2014-03-26,92.367844,92.576729,90.348602,90.358551,84.023499,3244400
2014-03-27,90.477913,90.706696,89.572739,89.821411,83.524025,3335400
2014-03-28,90.020348,91.054840,90.000458,90.408279,84.069748,2487400
2014-03-31,91.174202,92.427521,90.935471,92.268372,85.799423,3348100
2014-04-01,92.656303,92.865189,92.119164,92.765724,86.261909,2252200
2014-04-02,92.934822,93.690796,92.646355,93.382439,86.835396,2897700
2014-04-03,93.601273,93.839996,93.074081,93.780319,87.205368,2333700
2014-04-04,94.048882,94.655655,92.795563,92.835350,86.326645,3344500
2014-04-07,92.785614,92.964661,91.084679,91.412933,85.003960,2841900
2014-04-08,92.944771,92.944771,90.686798,91.482559,85.068703,2086200
2014-04-09,91.681496,92.775665,91.383087,92.715988,86.215652,2760200
2014-04-10,92.706039,92.904984,90.855896,90.855896,84.485977,2551500
2014-04-11,89.950722,90.955368,89.731888,89.920883,83.616524,2765200
2014-04-14,90.696747,90.826057,89.542892,90.438126,84.097496,1950300
2014-04-15,90.597275,91.283623,89.483215,91.223938,84.828201,3591300
2014-04-16,92.019699,92.825401,91.591972,92.805511,86.298912,3481300
2014-04-17,93.113869,93.442116,91.731232,92.606567,86.113914,3952400
2014-04-21,92.974609,92.974609,91.979912,92.686150,86.187912,2661800
2014-04-22,92.745827,93.491852,92.497154,92.845299,86.335899,2878100
2014-04-23,92.328056,93.660950,92.328056,93.531639,86.974129,3472500
2014-04-24,94.038940,94.068779,92.914925,93.133759,86.604141,2847500
2014-04-25,93.143707,93.292915,91.969963,92.158958,85.697670,2986200
2014-04-28,92.367844,92.865189,90.915581,91.969963,85.521927,2821900
2014-04-29,92.168900,92.417580,91.492508,91.979912,85.531189,2616700
2014-04-30,91.771019,92.745827,91.412933,92.407631,85.928917,3443100
2014-05-01,92.337997,92.676201,91.492508,91.751129,85.318443,2515800
2014-05-02,91.741180,92.347946,91.582031,91.880440,85.438690,2844800
2014-05-05,91.681496,92.397682,91.333351,92.119164,85.660683,3232300
2014-05-06,91.900330,92.039589,91.084679,91.094627,84.707962,2585700
2014-05-07,91.442772,92.477257,91.044891,92.427521,85.947426,2537100
2014-05-08,92.188797,93.143707,92.079376,92.467316,85.984421,2231100
2014-05-09,92.268372,92.497154,91.810806,92.308159,85.836433,1841700
2014-05-12,92.706039,93.929520,92.706039,93.889732,87.307114,2395700
2014-05-13,93.999153,94.267715,93.551537,93.720634,87.149864,2530400
2014-05-14,93.760422,94.048882,92.129112,92.248482,85.780930,2650900
2014-05-15,91.960014,92.129112,90.517700,90.676849,84.319489,5009400
2014-05-16,90.567436,90.836006,90.209343,90.716637,84.356483,3562200
2014-05-19,90.527649,91.452721,90.458015,91.402985,84.994698,2861400
2014-05-20,90.756432,90.985207,89.592628,89.881088,83.990829,2777200
2014-05-21,90.318764,90.925529,90.229240,90.776321,84.827393,2724600
2014-05-22,90.875793,91.243828,90.517700,90.965317,85.004013,2392600
2014-05-23,90.776321,91.601921,90.776321,91.482559,85.487358,1873600
2014-05-27,91.960014,92.009750,91.641708,91.870491,85.849861,1810000
2014-05-28,91.790916,92.397682,91.780968,92.019699,85.989304,2059000
2014-05-29,92.069435,92.367844,91.900330,92.337997,86.286736,1584700
2014-05-30,92.099274,92.715988,92.009750,92.656303,86.584183,2425100
2014-06-02,92.805511,93.074081,92.228584,92.914925,86.825836,1665500
2014-06-03,92.706039,92.914925,92.139061,92.765724,86.686417,2792500
2014-06-04,92.715988,93.491852,92.407631,93.352592,87.234833,2306900
2014-06-05,93.501801,94.824753,93.302856,94.446762,88.257294,3362000
2014-06-06,94.665596,95.053535,94.506447,94.695442,88.489685,2790400
2014-06-09,94.914276,95.978600,94.576073,95.302208,89.056679,2690900
2014-06-10,95.043587,95.153000,94.456711,94.834702,88.619812,2649500
2014-06-11,94.406975,94.595970,93.999153,94.406975,88.220131,2072100
2014-06-12,94.347298,94.387085,92.954712,93.163605,87.058228,2489200
2014-06-13,93.203392,93.730583,92.934822,93.273018,87.160492,1885000
2014-06-16,93.103920,93.581375,92.904984,93.302856,87.188354,1894000
2014-06-17,93.103920,93.979256,92.994499,93.800209,87.653114,1864800
2014-06-18,93.710686,93.820107,92.845299,93.690796,87.550880,2990400
2014-06-19,93.929520,93.989204,93.412277,93.939468,87.783257,2363100
2014-06-20,94.237877,94.426872,93.919571,94.317451,88.136467,3118100
2014-06-23,94.098618,94.337349,93.452065,93.770370,87.625237,2249300
2014-06-24,93.651009,93.690796,92.437469,92.526993,86.463333,2869200
2014-06-25,92.198746,92.994499,92.099274,92.715988,86.639961,2272900
2014-06-26,92.914925,92.994499,92.109222,92.566780,86.500526,1722700
2014-06-27,92.089325,92.845299,92.019699,92.765724,86.686417,2031800
2014-06-30,92.686150,92.725937,92.109222,92.457367,86.398285,2366700
2014-07-01,92.795563,94.317451,92.586678,94.088676,87.922684,4402800
2014-07-02,93.740524,94.098618,93.471962,93.780319,87.634529,2272800
2014-07-03,94.277664,94.685493,94.178200,94.377136,88.192238,1529500
2014-07-07,94.217987,94.257774,93.571426,93.879784,87.727478,2929600
2014-07-08,93.810158,94.019043,93.362541,93.710686,87.569458,2431700
2014-07-09,94.118515,94.367188,93.452065,94.038940,87.876213,1893400
2014-07-10,92.994499,94.038940,92.775665,93.780319,87.634529,2795600
2014-07-11,93.730583,94.476608,93.581375,94.397034,88.210815,2550400
2014-07-14,94.864540,95.351944,94.586021,95.232574,88.991615,3135500
2014-07-15,95.053535,95.759766,94.874489,95.451408,89.196098,4047300
2014-07-16,95.938812,96.247169,95.680191,95.879135,89.595810,3182800
2014-07-17,94.884430,95.839348,94.655655,94.665596,88.461792,3796700
2014-07-18,95.789612,96.764420,95.143059,96.306854,89.995499,4511900
2014-07-21,96.187492,96.983253,95.779663,96.824097,90.478836,3761300
2014-07-22,97.410973,97.570122,96.257118,96.674896,90.339417,3857300
2014-07-23,97.231926,97.281662,96.078072,96.088020,89.791000,3186800
2014-07-24,96.078072,96.286957,95.411621,95.501144,89.242577,2205200
2014-07-25,95.312157,95.719978,95.143059,95.252472,89.010201,2257700
2014-07-28,95.322098,95.491203,93.859894,94.665596,88.461792,3325200
2014-07-29,94.595970,94.864540,93.193443,93.282967,87.169762,3505500
2014-07-30,94.327400,94.327400,92.845299,93.571426,87.439331,2650800
2014-07-31,92.815460,92.944771,91.343300,91.343300,85.357208,4130300
2014-08-01,91.263725,91.810806,90.458015,91.084679,85.115540,4657900
2014-08-04,92.367844,92.367844,90.269028,90.875793,84.920357,3342400
2014-08-05,90.378441,91.790916,90.109871,90.756432,84.808823,4311000
2014-08-06,89.881088,90.527649,89.702049,90.080032,84.176735,3907400
2014-08-07,90.507751,90.915581,90.109871,90.477913,84.548553,3607800
2014-08-08,90.627113,92.298210,90.398338,92.218636,86.175194,2939300
2014-08-11,92.507103,93.342651,92.467316,92.666252,86.593475,2826900
2014-08-12,92.328056,93.044235,92.059486,92.417580,86.361099,2209000
2014-08-13,92.785614,93.849945,92.586678,93.770370,87.625237,2248400
2014-08-14,93.969307,94.267715,93.770370,93.889732,87.736778,1967800
2014-08-15,93.989204,94.277664,93.004448,93.730583,87.588043,3476300
2014-08-18,94.118515,94.894379,94.088676,94.755119,88.545471,2846300
2014-08-19,94.566132,94.645706,94.168251,94.217987,88.461395,2406500
2014-08-20,94.536285,95.471306,94.088676,95.262421,89.442039,2585900
2014-08-21,95.471306,95.819450,95.033638,95.431519,89.600784,1519900
2014-08-22,95.232574,95.381783,94.745178,95.053535,89.245911,1457200
2014-08-25,95.530991,95.660301,95.202736,95.302208,89.479385,1192000
2014-08-26,95.381783,95.530991,94.954063,95.003799,89.199211,1530600
2014-08-27,95.242523,95.381783,94.775017,95.063477,89.255234,1310800
2014-08-28,94.635757,94.894379,94.198090,94.794907,89.003075,950800
2014-08-29,94.844643,95.063477,94.327400,94.725281,88.937691,1176800
2014-09-02,94.675545,95.282310,94.556183,94.993851,89.189873,1681700
2014-09-03,95.351944,95.441467,94.755119,94.954063,89.152504,1349100
2014-09-04,94.973953,95.511093,94.317451,94.486549,88.713562,2534900
2014-09-05,94.486549,95.302208,93.999153,95.103264,89.292610,1933600
2014-09-08,95.033638,95.123161,94.476608,94.735229,88.947060,2032700
2014-09-09,94.536285,94.775017,93.830048,93.959358,88.218590,2252400
2014-09-10,93.830048,94.108566,93.302856,93.859894,88.125191,2510400
2014-09-11,93.631111,94.287613,93.442116,94.237877,88.480087,1538000
2014-09-12,94.257774,94.476608,93.770370,93.999153,88.255943,3040600
2014-09-15,93.810158,94.327400,93.273018,94.148354,88.396042,2726000
2014-09-16,93.969307,94.516396,93.392380,94.357239,88.592148,2249600
2014-09-17,94.655655,95.471306,94.397034,95.033638,89.227219,3150300
2014-09-18,95.491203,95.988548,95.162949,95.879135,90.021072,2650200
2014-09-19,96.207382,96.416267,95.729927,95.988548,90.123795,5417600
2014-09-22,95.312157,95.819450,94.058830,94.198090,88.442734,2242800
2014-09-23,93.849945,93.929520,92.825401,92.895035,87.219276,3357200
2014-09-24,92.815460,93.521690,92.745827,93.332703,87.630203,2361600
2014-09-25,93.034294,93.143707,91.840652,91.910278,86.294701,2276200
2014-09-26,91.940125,92.855247,91.761078,92.805511,87.135231,2405400
2014-09-29,91.940125,93.332703,91.870491,93.034294,87.350037,3071100
2014-09-30,92.934822,93.223282,92.178848,92.626465,86.967125,2576300
2014-10-01,92.258423,92.357895,90.816109,91.174202,85.603600,4482100
2014-10-02,91.104576,91.383087,89.821411,90.637062,85.099258,2739100
2014-10-03,91.412933,91.621819,90.666908,91.223938,85.650299,2556700
2014-10-06,91.591972,92.248482,91.174202,91.462662,85.874428,2405500
2014-10-07,90.686798,90.875793,89.264381,89.314110,83.857147,2604200
2014-10-08,89.403633,91.034943,88.806816,90.965317,85.407471,3474400
2014-10-09,90.895683,91.094627,89.025650,89.294220,83.838470,2705600
2014-10-10,89.075386,89.314110,87.424187,87.434128,82.092026,4674900
2014-10-13,87.553497,88.030952,85.106529,85.206001,80.000038,4143900
2014-10-14,85.544197,86.499115,85.255737,85.733192,80.495010,5651700
2014-10-15,84.718597,85.265686,82.450684,84.658920,79.486389,7953400
2014-10-16,83.286232,86.339958,83.037560,85.932137,80.681801,6043000
2014-10-17,88.757080,90.298866,88.418884,89.582680,84.109299,7877600
2014-10-20,88.876442,89.542892,88.498459,89.523003,84.053284,4537400
2014-10-21,90.119820,92.457367,90.119820,92.427521,86.780319,4563800
2014-10-22,93.064133,93.282967,90.647011,90.676849,85.136627,5281700
2014-10-23,92.308159,93.999153,92.109222,93.084023,87.396721,4102000
2014-10-24,93.044235,94.347298,92.715988,94.198090,88.442734,2677800
2014-10-27,93.690796,93.909630,92.755775,93.203392,87.508797,4143500
2014-10-28,93.899681,94.884430,93.651009,94.665596,88.881668,3201800
2014-10-29,94.735229,95.232574,93.869843,94.546234,88.769600,2618400
2014-10-30,93.899681,95.511093,93.651009,95.083374,89.273933,2304600
2014-10-31,96.416267,96.466003,95.371834,95.610565,89.768906,4017000
2014-11-03,95.739876,95.739876,94.924217,95.153000,89.339302,3107300
2014-11-04,95.192787,95.351944,94.377136,94.784966,88.993744,2705600
2014-11-05,95.809502,96.376480,95.192787,96.197433,90.319923,2791600
2014-11-06,96.376480,96.456062,95.620514,96.197433,90.319923,3034200
2014-11-07,96.187492,96.466003,95.620514,96.257118,90.375938,2377600
2014-11-10,96.356590,96.863884,95.879135,96.754471,90.842911,1837800
2014-11-11,96.684837,97.082718,96.227280,96.466003,90.572075,1241500
2014-11-12,95.849289,96.664948,95.819450,96.495850,90.600098,1820400
2014-11-13,96.525688,97.281662,96.227280,96.545586,90.646797,2431200
2014-11-14,96.625160,96.794258,96.068123,96.277016,90.394623,1355200
2014-11-17,95.670242,96.137756,95.670242,96.018394,90.151802,1750700
2014-11-18,95.739876,96.724625,95.580727,96.316803,90.919868,2239600
2014-11-19,96.058182,96.187492,95.491203,96.058182,90.675735,1356900
2014-11-20,95.630455,96.366539,95.341995,96.217331,90.825974,1746700
2014-11-21,97.221977,97.888428,97.092667,97.709381,92.234436,3349000
2014-11-24,98.017738,98.336044,97.440811,97.749168,92.271988,1965300
2014-11-25,97.739220,98.684189,97.629807,98.355934,92.844749,2803800
2014-11-26,98.614555,98.694138,98.345985,98.554878,93.032555,2194600
2014-11-28,98.723976,98.823448,98.415619,98.544930,93.023148,1557300
2014-12-01,98.077423,98.385780,96.804207,96.883781,91.455086,3058700
2014-12-02,96.953407,97.341339,96.714684,97.341339,91.886993,1694500
2014-12-03,97.619858,99.529678,97.619858,99.440163,93.868233,2700400
2014-12-04,99.320793,99.320793,98.236572,98.733925,93.201561,1916900
2014-12-05,99.092010,99.629150,98.853287,99.161644,93.605309,1480200
2014-12-08,98.843338,99.251167,98.047577,98.226624,92.722687,1577400
2014-12-09,96.973305,98.883125,96.933517,98.793602,93.257896,1724200
2014-12-10,98.664291,98.723976,96.883781,96.983253,91.548988,2400800
2014-12-11,97.182190,97.977951,97.052879,97.371185,91.915176,2225200
2014-12-12,96.585373,96.973305,95.332047,95.371834,90.027847,2376200
2014-12-15,96.515739,96.814148,94.864540,95.302208,89.962112,3340300
2014-12-16,95.401680,97.540283,95.302208,95.869186,90.497337,4059900
2014-12-17,95.889076,97.311501,95.083374,97.142403,91.699211,4938700
2014-12-18,98.435509,100.096664,98.147049,100.096664,94.487946,3676500
2014-12-19,100.126503,101.210724,99.907669,100.623856,94.985580,4439200
2014-12-22,100.434860,101.439507,100.295601,100.673584,95.032547,2565500
2014-12-23,101.071465,101.837387,101.001839,101.439507,95.755547,1525200
2014-12-24,101.797600,101.847336,101.409668,101.419609,95.736748,609700
2014-12-26,101.509132,101.648392,101.081413,101.091362,95.426895,1031300
2014-12-29,100.882477,101.389771,100.643745,101.131149,95.464462,989300
2014-12-30,100.663643,100.892418,100.036980,100.186188,94.572456,1493400
2014-12-31,100.434860,100.812843,99.340691,99.390427,93.821274,1752300
2015-01-02,99.668938,100.315498,98.574768,99.698784,94.112358,2140000
2015-01-05,99.370529,99.370529,97.480598,97.798904,92.318932,3172500
2015-01-06,97.779007,98.962700,97.013092,97.570122,92.102974,4253900
2015-01-07,98.544930,99.320793,97.968002,98.276360,92.769646,2624300
2015-01-08,99.111908,100.265762,99.111908,100.066818,94.459755,2574700
2015-01-09,100.156342,100.245865,98.296257,98.405670,92.891708,2665700
2015-01-12,98.674240,98.843338,96.724625,97.928215,92.440987,2774500
2015-01-13,98.614555,99.698784,97.480598,98.624504,93.098267,3441000
2015-01-14,97.162292,98.435509,97.162292,98.166946,92.666351,3111500
2015-01-15,98.733925,98.863235,96.585373,96.595314,91.182770,3513400
2015-01-16,96.356590,97.798904,95.988548,97.699432,92.225029,4855500
2015-01-20,98.753815,99.221329,97.420921,98.455406,92.938644,3822200
2015-01-21,97.958054,98.982597,97.629807,98.723976,93.192169,2518600
2015-01-22,99.221329,99.420265,97.609909,98.863235,93.323631,4450000
2015-01-23,100.464699,103.369225,99.967346,101.956749,96.243813,5913700
2015-01-26,101.877174,101.946800,100.723320,101.349983,95.671036,3317400
2015-01-27,100.295601,101.260460,99.440163,100.365227,94.741455,2529600
2015-01-28,100.991890,101.956749,99.231270,99.290955,93.727379,3833400
2015-01-29,99.022385,99.778358,97.540283,99.639099,94.056007,4554500
2015-01-30,98.733925,99.221329,97.023041,97.241875,91.793106,4120500
2015-02-02,98.047577,99.340691,96.426216,99.241219,93.680435,3581600
2015-02-03,99.470001,100.773056,99.430214,100.733269,95.088882,2779000
2015-02-04,100.355286,100.962051,99.877831,100.216026,94.600624,2477600
2015-02-05,100.464699,101.956749,100.295601,101.797600,96.093559,2569100
2015-02-06,101.708076,102.314842,100.902367,101.210724,95.539581,2417500
2015-02-09,100.912315,101.439507,100.594009,101.051575,95.389336,2265500
2015-02-10,101.459396,102.096008,100.932205,101.897064,96.187462,1711600
2015-02-11,101.648392,102.265106,101.330086,101.887123,96.178062,1934800
2015-02-12,102.115906,103.160339,102.105957,102.951447,97.182755,1952400
2015-02-13,102.702774,103.896416,102.702774,103.826782,98.009048,1980600
2015-02-17,103.518433,103.866577,103.110603,103.448799,97.652245,2310600
2015-02-18,103.677582,104.393768,103.508484,104.065514,98.234406,2279000
2015-02-19,103.717369,104.433556,103.468697,104.145088,98.309532,1972100
2015-02-20,104.035675,104.831436,103.031029,104.801590,98.929237,3392600
2015-02-23,104.741913,104.741913,103.558220,103.826782,98.009048,3092100
2015-02-24,103.279701,103.985939,103.031029,103.747208,98.422363,2364700
2015-02-25,103.548271,104.264458,103.518433,103.836731,98.507286,2154700
2015-02-26,103.647743,103.806892,102.881821,103.090706,97.799561,1914800
2015-02-27,102.802246,103.319489,102.185532,102.235268,96.988022,3011000
2015-03-02,102.235268,104.075462,101.986588,104.025726,98.686592,3207300
2015-03-03,103.329437,103.846680,103.050919,103.488586,98.177010,2498400
2015-03-04,103.806892,103.806892,101.877174,102.503838,97.242805,2519600
2015-03-05,103.170280,103.289650,102.464050,102.583412,97.318298,2254800
2015-03-06,101.767754,102.225319,101.061523,101.330086,96.129295,2480400
2015-03-09,101.608604,102.951447,101.459396,102.593361,97.327728,2496100
2015-03-10,101.598656,101.857277,100.633797,100.633797,95.468735,3019300
2015-03-11,100.733269,100.932205,100.046928,100.116554,94.978050,2482000
2015-03-12,100.454750,102.026382,100.454750,101.916962,96.686058,2618500
2015-03-13,101.827438,101.907013,99.768410,100.633797,95.468735,2604300
2015-03-16,100.962051,102.304893,100.852631,102.235268,96.988022,2248400
2015-03-17,101.489243,101.966698,101.300247,101.668289,96.450134,1859700
2015-03-18,101.439507,103.707420,100.653694,103.289650,97.988297,2974500
2015-03-19,102.722672,103.040970,101.926910,102.473991,97.214500,2250000
2015-03-20,103.160339,105.587402,103.050919,104.841377,99.460373,10015900
2015-03-23,104.831436,104.831436,103.369225,103.747208,98.422363,4042600
2015-03-24,103.548271,104.274399,103.170280,103.508484,98.195892,2411800
2015-03-25,103.856628,103.856628,101.379822,101.389771,96.185913,2481900
2015-03-26,100.842690,102.066170,100.345337,101.628502,96.412399,2792000
2015-03-27,101.568817,102.503838,101.469345,102.414314,97.157875,3206300
2015-03-30,103.160339,104.542969,103.031029,104.353973,98.997978,2599300
2015-03-31,103.697472,104.264458,103.239914,103.757156,98.431801,2765600
2015-04-01,103.498535,103.548271,102.076111,102.692825,97.422096,2663800
2015-04-02,102.822136,103.458748,102.265106,102.961395,97.676880,2047400
2015-04-06,102.275055,104.503181,102.195480,103.936203,98.601654,2209700
2015-04-07,103.806892,104.294296,103.578110,103.578110,98.261940,1838700
2015-04-08,103.438850,104.184875,102.941505,103.299599,97.997726,2096700
2015-04-09,103.309540,104.075462,102.901718,103.836731,98.507286,1966800
2015-04-10,104.214722,104.344032,103.418961,104.145088,98.799820,2118100
2015-04-13,103.757156,104.095352,102.732613,102.732613,97.459839,2816800
2015-04-14,102.424255,103.001183,101.936859,102.702774,97.431526,2198500
2015-04-15,103.200127,103.687531,102.941505,103.239914,97.941109,2234600
2015-04-16,102.682884,103.617897,102.503838,103.369225,98.063782,3378200
2015-04-17,102.464050,102.792297,100.325439,101.160988,95.968887,6752000
2015-04-20,101.608604,102.294945,101.548920,102.036324,96.799278,3060500
2015-04-21,102.145744,102.424255,100.484596,100.792953,95.619728,3175400
2015-04-22,100.693481,101.807549,100.484596,101.648392,96.431267,3347100
2015-04-23,101.439507,102.891769,101.180885,102.464050,97.205048,3247700
2015-04-24,102.424255,102.503838,101.817490,101.956749,96.723801,2714300
2015-04-27,102.334740,102.722672,101.857277,101.996536,96.761543,1875900
2015-04-28,102.404366,102.772408,101.399719,102.384468,97.129555,2117100
2015-04-29,101.708076,102.294945,101.001839,101.200775,96.006630,2730300
2015-04-30,101.021729,101.419609,100.156342,100.385124,95.232841,3145400
2015-05-01,101.021729,101.976646,100.882477,101.956749,96.723801,2110400
2015-05-04,101.936859,102.792297,101.787651,102.036324,96.799278,2395400
2015-05-05,101.976646,102.334740,100.743217,101.001839,95.817902,2225600
2015-05-06,101.608604,101.708076,99.778358,100.454750,95.298889,3855100
2015-05-07,100.116554,100.623856,99.619202,100.474648,95.317764,4511000
2015-05-08,101.678230,101.926910,101.389771,101.578766,96.365204,3976200
2015-05-11,102.434204,102.842033,102.016434,102.145744,96.903091,3398900
2015-05-12,101.340034,101.907013,100.912315,101.767754,96.544495,2494800
2015-05-13,102.553574,104.672279,102.483940,103.886467,98.554482,4636500
2015-05-14,104.304245,106.015129,103.946152,105.875870,100.441772,4972700
2015-05-15,106.104652,106.353325,105.517776,106.283691,100.828644,5497300
2015-05-18,106.084755,106.532372,106.025070,106.204117,100.753159,3054600
2015-05-19,105.846024,106.064857,105.070160,105.249207,100.334045,2515400
2015-05-20,105.358627,106.015129,105.040321,105.666985,100.732300,3394800
2015-05-21,105.716713,106.233963,105.517776,105.796295,100.855583,2673800
2015-05-22,105.706772,105.935547,105.279045,105.358627,100.438347,1465700
2015-05-26,104.950798,105.109947,103.916306,104.284348,99.414246,2193800
2015-05-27,104.592705,105.020424,104.224663,104.821487,99.926292,2102800
2015-05-28,104.791641,105.209419,104.264458,105.129845,100.220253,2420000
2015-05-29,104.901062,104.990585,103.448799,103.647743,98.807373,2388400
2015-06-01,103.677582,104.155037,102.971344,103.508484,98.674606,2163200
2015-06-02,103.418961,104.572807,102.613251,104.005829,99.148727,1964800
2015-06-03,104.443497,104.831436,103.747208,104.423607,99.546997,1524800
2015-06-04,103.747208,104.304245,102.881821,103.170280,98.352188,2482700
2015-06-05,103.130493,103.508484,102.822136,103.190178,98.371170,1602300
2015-06-08,103.220016,103.369225,102.702774,102.712723,97.916008,1480800
2015-06-09,102.782349,103.438850,102.682884,103.011131,98.200493,1532300
2015-06-10,103.747208,104.453445,103.110603,104.214722,99.347878,2114300
2015-06-11,104.672279,104.672279,103.985939,104.344032,99.471138,1640400
2015-06-12,103.886467,104.244560,103.140442,103.498535,98.665123,1256300
2015-06-15,102.633148,103.110603,101.787651,102.891769,98.086708,2884600
2015-06-16,102.633148,103.777054,102.543625,103.548271,98.712547,1825800
2015-06-17,103.826782,104.145088,102.672935,103.647743,98.807373,2683400
2015-06-18,103.757156,105.358627,103.757156,104.970688,100.068527,2239500
2015-06-19,104.662331,105.328781,104.542969,104.781700,99.888374,2797600
2015-06-22,105.338730,105.647087,103.995888,104.811539,99.916801,2200500
2015-06-23,104.722015,104.791641,103.966042,104.204773,99.338379,1818600
2015-06-24,104.194824,104.702126,103.548271,103.548271,98.712547,2311100
2015-06-25,104.513130,104.513130,102.672935,102.812195,98.010841,1457300
2015-06-26,103.180229,103.200127,102.633148,102.991241,98.181511,2125700
2015-06-29,102.384468,102.603302,101.270409,101.310196,96.578987,2150600
2015-06-30,102.125847,102.573463,101.031677,101.429558,96.692764,2207100
2015-07-01,102.434204,102.931557,101.936859,102.294945,97.517746,2182600
2015-07-02,102.593361,102.762459,101.648392,101.966698,97.204842,1802600
2015-07-06,100.962051,102.414314,100.822792,101.837387,97.081551,2274500
2015-07-07,101.877174,102.434204,100.514435,102.294945,97.517746,2377000
2015-07-08,101.459396,101.847336,100.216026,100.434860,95.744514,2358700
2015-07-09,101.777702,102.175583,100.603958,100.643745,95.943665,2659000
2015-07-10,101.449455,102.125847,101.041626,101.867226,97.110001,2588000
